Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,No. of Contracts,Funds at Close,Margin Req.,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Opening VIX,Closing VIX,Gap,Movement,Max Profit,Max Loss
"2022-07-12","12:25:00",3857.2,"1 Jul 12 3855 P STO 7.95 | 1 Jul 12 3855 C STO 10.50 | 1 Jul 12 3775 P BTO 0.10 | 1 Jul 12 3910 C BTO 0.15",1820,3851.04,"2022-07-12","14:10:00",1460,"Profit Target",354.8,1,130572.4,6180,"",2.6,2.6,73.8,147,26.03,26.28,-2.48,5.25,19.78,-6.04
"2022-07-12","10:34:00",3853.16,"1 Jul 12 3855 P STO 12.05 | 1 Jul 12 3855 C STO 10.70 | 1 Jul 12 3765 P BTO 0.10 | 1 Jul 12 3925 C BTO 0.10",2255,3855.97,"2022-07-12","12:24:00",1825,"Profit Target",424.8,1,130217.6,6745,"",2.6,2.6,113.75,92.25,26.35,26.05,-2.48,1.21,19.07,-6.65
"2022-07-12","09:33:00",3859.09,"1 Jul 12 3860 P STO 15.60 | 1 Jul 12 3860 C STO 15.05 | 1 Jul 12 3735 P BTO 0.10 | 1 Jul 12 3930 C BTO 0.10",3045,3849.24,"2022-07-12","10:33:00",2450,"Profit Target",589.8,1,129792.8,9455,"",2.6,2.6,153.25,123.5,26.5,26.45,-2.48,7.14,19.54,-3.61
"2022-07-11","09:33:00",3878.29,"1 Jul 11 3880 P STO 16.30 | 1 Jul 11 3880 C STO 15.05 | 1 Jul 11 3755 P BTO 0.10 | 1 Jul 11 3980 C BTO 0.10",3115,3850.93,"2022-07-11","09:51:00",3945,"Stop Loss",-835.2,1,129203,9385,"",2.6,2.6,156.75,158.8,26.09,26.65,-18.44,-2.65,0.64,-26.65
"2022-07-08","10:15:00",3884.01,"1 Jul 8 3885 P STO 14.10 | 1 Jul 8 3885 C STO 13.45 | 1 Jul 8 3770 P BTO 0.10 | 1 Jul 8 3970 C BTO 0.10",2735,3914.77,"2022-07-08","11:10:00",3505,"Stop Loss",-775.2,1,130038.2,8765,"",2.6,2.6,137.75,101.14,25.3,24.78,-14.36,-4.25,3.29,-28.15
"2022-07-08","09:33:00",3884.46,"1 Jul 8 3885 P STO 18.00 | 1 Jul 8 3885 C STO 16.40 | 1 Jul 8 3730 P BTO 0.10 | 1 Jul 8 3985 C BTO 0.15",3415,3883.74,"2022-07-08","10:14:00",2760,"Profit Target",649.8,1,130813.4,12085,"",2.6,2.6,137.6,277,26.05,25.32,-14.36,-3.8,19.18,0
"2022-07-07","13:29:00",3887.87,"1 Jul 7 3890 P STO 9.90 | 1 Jul 7 3890 C STO 7.40 | 1 Jul 7 3810 P BTO 0.15 | 1 Jul 7 3935 C BTO 0.15",1700,3900.47,"2022-07-07","15:39:00",1300,"Profit Target",394.8,1,130163.6,6300,"",2.6,2.6,57.67,131,26.07,25.93,13.77,29.02,23.53,-22.35
"2022-07-07","10:45:00",3880.62,"1 Jul 7 3880 P STO 11.70 | 1 Jul 7 3880 C STO 12.15 | 1 Jul 7 3775 P BTO 0.10 | 1 Jul 7 3945 C BTO 0.15",2360,3888.02,"2022-07-07","13:28:00",1890,"Profit Target",464.8,1,129768.8,8140,"",2.6,2.6,95.4,127,25.94,26.06,13.77,21.77,19.92,-3.6
"2022-07-07","09:33:00",3869.44,"1 Jul 7 3870 P STO 17.25 | 1 Jul 7 3870 C STO 15.35 | 1 Jul 7 3735 P BTO 0.10 | 1 Jul 7 3950 C BTO 0.10",3240,3881.22,"2022-07-07","10:44:00",2620,"Profit Target",614.8,1,129304,10260,"",2.6,2.6,163,175.67,26.46,25.94,13.77,10.59,19.14,-2.31
"2022-07-06","13:05:00",3826.21,"1 Jul 6 3825 P STO 13.15 | 1 Jul 6 3825 C STO 14.45 | 1 Jul 6 3740 P BTO 0.15 | 1 Jul 6 3920 C BTO 0.15",2730,3828.22,"2022-07-06","14:24:00",2195,"Profit Target",529.8,1,128689.2,6770,"",2.6,2.6,92,147.33,27.52,27.41,0.59,-5.77,19.6,-4.58
"2022-07-06","09:33:00",3845.36,"1 Jul 6 3845 P STO 19.40 | 1 Jul 6 3845 C STO 19.80 | 1 Jul 6 3705 P BTO 0.15 | 1 Jul 6 3955 C BTO 0.10",3895,3826.76,"2022-07-06","13:04:00",3150,"Profit Target",739.8,1,128159.4,10105,"",2.6,2.6,156.8,316,27.66,27.52,0.59,13.38,19.13,-13.22
"2022-07-05","12:48:00",3769.13,"1 Jul 5 3770 P STO 12.55 | 1 Jul 5 3770 C STO 11.35 | 1 Jul 5 3680 P BTO 0.10 | 1 Jul 5 3855 C BTO 0.15",2365,3796.82,"2022-07-05","14:25:00",2965,"Stop Loss",-605.2,1,127419.6,6635,"",2.6,2.6,95.6,198.67,28.44,27.89,-32.72,-23.48,4.65,-25.37
"2022-07-05","10:46:00",3758.24,"1 Jul 5 3760 P STO 16.55 | 1 Jul 5 3760 C STO 14.65 | 1 Jul 5 3640 P BTO 0.10 | 1 Jul 5 3870 C BTO 0.10",3100,3767.74,"2022-07-05","12:47:00",2425,"Profit Target",669.8,1,128024.8,8900,"",2.6,2.6,156,162.67,28.8,28.48,-32.72,-34.37,21.77,-5.32
"2022-07-05","09:33:00",3756.79,"1 Jul 5 3755 P STO 18.20 | 1 Jul 5 3755 C STO 20.45 | 1 Jul 5 3620 P BTO 0.10 | 1 Jul 5 3890 C BTO 0.10",3845,3759.38,"2022-07-05","10:45:00",3080,"Profit Target",759.8,1,127355,9655,"",2.6,2.6,193.25,309,29.62,28.76,-32.72,-35.82,19.9,-3.77
"2022-07-01","12:40:00",3774.38,"1 Jul 1 3775 P STO 12.30 | 1 Jul 1 3775 C STO 11.55 | 1 Jul 1 3680 P BTO 0.10 | 1 Jul 1 3850 C BTO 0.10",2365,3801.76,"2022-07-01","14:22:00",3095,"Stop Loss",-735.2,1,126595.2,7135,"",2.6,2.6,119.25,155.75,27.62,26.9,-4.38,-6.62,15.01,-30.87
"2022-07-01","11:08:00",3770.33,"1 Jul 1 3770 P STO 14.75 | 1 Jul 1 3770 C STO 15.45 | 1 Jul 1 3650 P BTO 0.10 | 1 Jul 1 3870 C BTO 0.10",3000,3775.6,"2022-07-01","12:39:00",2430,"Profit Target",564.8,1,127330.4,9000,"",2.6,2.6,151,244,28.3,27.59,-4.38,-10.67,19,-7.5
"2022-07-01","09:33:00",3782.4,"1 Jul 1 3780 P STO 17.30 | 1 Jul 1 3780 C STO 21.25 | 1 Jul 1 3645 P BTO 0.10 | 1 Jul 1 3915 C BTO 0.10",3835,3771.5,"2022-07-01","11:07:00",3085,"Profit Target",744.8,1,126765.6,9665,"",2.6,2.6,192.75,206.67,28.58,28.31,-4.38,1.4,19.56,-9.91
"2022-06-30","10:35:00",3762.76,"1 Jun 30 3765 P STO 20.10 | 1 Jun 30 3765 C STO 17.75 | 1 Jun 30 3650 P BTO 0.15 | 1 Jun 30 3905 C BTO 0.10",3760,3804.08,"2022-06-30","12:25:00",4765,"Stop Loss",-1010.2,1,126020.8,10240,"",2.6,2.6,151.4,318.67,29.66,29.05,-32.84,-23.23,4.65,-26.73
"2022-06-30","09:33:00",3767.39,"1 Jun 30 3765 P STO 21.50 | 1 Jun 30 3765 C STO 24.75 | 1 Jun 30 3620 P BTO 0.10 | 1 Jun 30 3930 C BTO 0.10",4605,3761.7,"2022-06-30","10:34:00",3715,"Profit Target",884.8,1,127031,11895,"",2.6,2.6,231.25,372.5,29.38,29.71,-32.84,-18.6,19.33,-0.33
"2022-06-29","13:41:00",3814.34,"1 Jun 29 3815 P STO 10.00 | 1 Jun 29 3815 C STO 9.80 | 1 Jun 29 3745 P BTO 0.15 | 1 Jun 29 3890 C BTO 0.10",1955,3819.4,"2022-06-29","14:40:00",1575,"Profit Target",374.8,1,126146.2,5545,"",2.6,2.6,79.2,158.5,28.62,28.39,3.54,-10.75,19.44,-17.9
"2022-06-29","11:58:00",3819.35,"1 Jun 29 3820 P STO 13.15 | 1 Jun 29 3820 C STO 12.25 | 1 Jun 29 3720 P BTO 0.10 | 1 Jun 29 3905 C BTO 0.10",2520,3813.07,"2022-06-29","13:40:00",2040,"Profit Target",474.8,1,125771.4,7480,"",2.6,2.6,127,137,28.71,28.65,3.54,-5.74,19.05,-14.48
"2022-06-29","10:21:00",3813.47,"1 Jun 29 3815 P STO 17.15 | 1 Jun 29 3815 C STO 15.65 | 1 Jun 29 3685 P BTO 0.10 | 1 Jun 29 3920 C BTO 0.15",3255,3820.54,"2022-06-29","11:57:00",2605,"Profit Target",644.8,1,125296.6,9745,"",2.6,2.6,131.2,261.5,28.67,28.7,3.54,-11.62,19.97,-6.76
"2022-06-29","09:33:00",3816.24,"1 Jun 29 3815 P STO 19.70 | 1 Jun 29 3815 C STO 21.20 | 1 Jun 29 3670 P BTO 0.15 | 1 Jun 29 3940 C BTO 0.10",4065,3812.54,"2022-06-29","10:20:00",3280,"Profit Target",779.8,1,124651.8,10435,"",2.6,2.6,163.6,219.67,29.02,28.71,3.54,-8.85,19.31,-0.62
"2022-06-28","10:02:00",3934.85,"1 Jun 28 3935 P STO 14.25 | 1 Jun 28 3935 C STO 14.05 | 1 Jun 28 3805 P BTO 0.10 | 1 Jun 28 4030 C BTO 0.10",2810,3905.73,"2022-06-28","10:31:00",3630,"Stop Loss",-825.2,1,123872,10190,"",2.6,2.6,141.5,182.5,26.53,27.05,12.89,21.85,0.89,-29.18
"2022-06-28","09:33:00",3937.14,"1 Jun 28 3935 P STO 16.25 | 1 Jun 28 3935 C STO 19.40 | 1 Jun 28 3810 P BTO 0.10 | 1 Jun 28 4045 C BTO 0.10",3545,3935.24,"2022-06-28","10:01:00",2845,"Profit Target",694.8,1,124697.2,8955,"",2.6,2.6,178.25,190.67,26.68,26.57,12.89,24.14,19.75,0
"2022-06-27","12:03:00",3914.42,"1 Jun 27 3915 P STO 12.20 | 1 Jun 27 3915 C STO 11.80 | 1 Jun 27 3815 P BTO 0.10 | 1 Jun 27 3985 C BTO 0.15",2375,3906.13,"2022-06-27","14:20:00",1895,"Profit Target",474.8,1,124002.4,7625,"",2.6,2.6,96,190.5,27.5,27.31,9.02,-6.34,20.21,-4.84
"2022-06-27","10:46:00",3908.03,"1 Jun 27 3910 P STO 16.35 | 1 Jun 27 3910 C STO 14.00 | 1 Jun 27 3780 P BTO 0.10 | 1 Jun 27 4010 C BTO 0.15",3010,3916.32,"2022-06-27","12:02:00",2415,"Profit Target",589.8,1,123527.6,9990,"",2.6,2.6,121.4,162,27.81,27.48,9.02,-12.73,19.77,0
"2022-06-27","09:33:00",3916.86,"1 Jun 27 3915 P STO 18.40 | 1 Jun 27 3915 C STO 19.70 | 1 Jun 27 3750 P BTO 0.10 | 1 Jun 27 4040 C BTO 0.10",3790,3910.51,"2022-06-27","10:45:00",3015,"Profit Target",769.8,1,122937.8,12710,"",2.6,2.6,190.5,151.75,28.25,27.76,9.02,-3.9,20.45,-12.01
"2022-06-24","09:33:00",3840.19,"1 Jun 24 3840 P STO 17.40 | 1 Jun 24 3840 C STO 18.20 | 1 Jun 24 3645 P BTO 0.10 | 1 Jun 24 3950 C BTO 0.15",3535,3877.7,"2022-06-24","10:03:00",4820,"Stop Loss",-1290.2,1,122168,15965,"",2.6,2.6,142.4,81.33,28.54,29.72,26.02,18.44,4.95,-36.35
"2022-06-23","10:21:00",3781.03,"1 Jun 23 3780 P STO 14.70 | 1 Jun 23 3780 C STO 16.55 | 1 Jun 23 3645 P BTO 0.10 | 1 Jun 23 3875 C BTO 0.10",3105,3743.87,"2022-06-23","13:04:00",3955,"Stop Loss",-855.2,1,123458.2,10395,"",2.6,2.6,156.25,264.67,29.2,29.77,14.82,6.32,15.46,-27.38
"2022-06-23","09:33:00",3779.72,"1 Jun 23 3780 P STO 19.10 | 1 Jun 23 3780 C STO 19.70 | 1 Jun 23 3605 P BTO 0.10 | 1 Jun 23 3890 C BTO 0.15",3855,3775.74,"2022-06-23","10:20:00",3120,"Profit Target",729.8,1,124313.4,13645,"",2.6,2.6,155.2,157,29.28,29.29,14.82,5.01,19.07,0
"2022-06-22","09:33:00",3737.02,"1 Jun 22 3735 P STO 20.20 | 1 Jun 22 3735 C STO 21.20 | 1 Jun 22 3590 P BTO 0.10 | 1 Jun 22 3865 C BTO 0.10",4120,3780.09,"2022-06-22","10:24:00",5215,"Stop Loss",-1100.2,1,123583.6,10380,"",2.6,2.6,207,150,30.34,29.88,-30.9,3.13,14.08,-26.58
"2022-06-21","13:24:00",3768.54,"1 Jun 21 3770 P STO 10.60 | 1 Jun 21 3770 C STO 9.00 | 1 Jun 21 3680 P BTO 0.10 | 1 Jun 21 3815 C BTO 0.15",1935,3768.38,"2022-06-21","14:36:00",1555,"Profit Target",374.8,1,124683.8,7065,"",2.6,2.6,78.4,104.67,29.46,29.35,40.47,53.23,19.64,-0.52
"2022-06-21","11:39:00",3763.91,"1 Jun 21 3765 P STO 13.55 | 1 Jun 21 3765 C STO 12.00 | 1 Jun 21 3635 P BTO 0.10 | 1 Jun 21 3835 C BTO 0.10",2535,3768.07,"2022-06-21","13:23:00",2040,"Profit Target",489.8,1,124309,10465,"",2.6,2.6,127.75,137,30.03,29.5,40.47,48.6,19.53,-3.55
"2022-06-21","09:33:00",3738.3,"1 Jun 21 3740 P STO 22.10 | 1 Jun 21 3740 C STO 19.25 | 1 Jun 21 3535 P BTO 0.10 | 1 Jun 21 3865 C BTO 0.10",4115,3763.47,"2022-06-21","11:38:00",3310,"Profit Target",799.8,1,123819.2,16385,"",2.6,2.6,206.75,332,30.2,29.98,40.47,22.99,19.56,-4.62
"2022-06-17","10:10:00",3683.11,"1 Jun 17 3685 P STO 21.65 | 1 Jun 17 3685 C STO 19.90 | 1 Jun 17 3440 P BTO 0.10 | 1 Jun 17 3850 C BTO 0.10",4135,3651.66,"2022-06-17","10:34:00",5200,"Stop Loss",-1070.2,1,123019.4,20365,"",2.6,2.6,207.75,209,31.75,32.82,-0.87,17.21,0.85,-25.76
"2022-06-17","09:33:00",3680.82,"1 Jun 17 3680 P STO 25.10 | 1 Jun 17 3680 C STO 27.95 | 1 Jun 17 3330 P BTO 0.10 | 1 Jun 17 3885 C BTO 0.10",5285,3686.87,"2022-06-17","10:09:00",4215,"Profit Target",1064.8,1,124089.6,29715,"",2.6,2.6,265.25,282,32.4,31.66,-0.87,14.92,20.25,0
"2022-06-16","13:30:00",3683.39,"1 Jun 16 3685 P STO 15.70 | 1 Jun 16 3685 C STO 13.75 | 1 Jun 16 3575 P BTO 0.10 | 1 Jun 16 3790 C BTO 0.15",2920,3657.57,"2022-06-16","14:00:00",3790,"Stop Loss",-875.2,1,123024.8,8080,"",2.6,2.6,117.8,152.6,32.17,32.92,-61.81,-44.79,0.51,-29.79
"2022-06-16","11:29:00",3684.77,"1 Jun 16 3685 P STO 18.40 | 1 Jun 16 3685 C STO 18.20 | 1 Jun 16 3535 P BTO 0.10 | 1 Jun 16 3815 C BTO 0.10",3640,3685.68,"2022-06-16","13:29:00",2930,"Profit Target",704.8,1,123900,11360,"",2.6,2.6,183,196.33,32.61,32.11,-61.81,-43.41,19.51,-9.75
"2022-06-16","09:33:00",3707.11,"1 Jun 16 3705 P STO 24.10 | 1 Jun 16 3705 C STO 26.20 | 1 Jun 16 3500 P BTO 0.10 | 1 Jun 16 3885 C BTO 0.10",5010,3685.62,"2022-06-16","11:28:00",3985,"Profit Target",1019.8,1,123195.2,15490,"",2.6,2.6,251.5,266.67,31.5,32.71,-61.81,-21.07,20.46,-15.57
"2022-06-15","09:33:00",3776.22,"1 Jun 15 3775 P STO 35.70 | 1 Jun 15 3775 C STO 36.85 | 1 Jun 15 3490 P BTO 0.10 | 1 Jun 15 4005 C BTO 0.10",7235,3761.31,"2022-06-15","14:16:00",5760,"Profit Target",1469.8,1,122175.4,21265,"",2.6,2.6,362.75,385,31.97,30.31,28.57,12.17,20.39,-1.66
"2022-06-14","12:00:00",3749.5,"1 Jun 14 3750 P STO 17.00 | 1 Jun 14 3750 C STO 16.05 | 1 Jun 14 3610 P BTO 0.10 | 1 Jun 14 3860 C BTO 0.10",3285,3741.33,"2022-06-14","14:08:00",2615,"Profit Target",664.8,1,120705.6,10715,"",2.6,2.6,165.25,262.5,32.83,32.48,13.89,-14.02,20.4,-7.76
"2022-06-14","10:13:00",3761.77,"1 Jun 14 3760 P STO 20.05 | 1 Jun 14 3760 C STO 22.30 | 1 Jun 14 3585 P BTO 0.10 | 1 Jun 14 3895 C BTO 0.10",4215,3750.21,"2022-06-14","11:59:00",3375,"Profit Target",834.8,1,120040.8,13285,"",2.6,2.6,211.75,226,32.89,32.79,13.89,-1.75,19.93,-8.78
"2022-06-14","09:33:00",3760.4,"1 Jun 14 3760 P STO 26.75 | 1 Jun 14 3760 C STO 26.35 | 1 Jun 14 3525 P BTO 0.10 | 1 Jun 14 3920 C BTO 0.10",5290,3756.49,"2022-06-14","10:12:00",4280,"Profit Target",1004.8,1,119206,18210,"",2.6,2.6,265.5,286.33,33.7,33.13,13.89,-3.12,19.09,0
"2022-06-13","13:41:00",3780.08,"1 Jun 13 3780 P STO 15.55 | 1 Jun 13 3780 C STO 15.65 | 1 Jun 13 3600 P BTO 0.15 | 1 Jun 13 3890 C BTO 0.15",3090,3777.81,"2022-06-13","14:54:00",2475,"Profit Target",609.8,1,118201.2,14910,"",2.6,2.6,104,166,33.04,33,-62.71,-58.07,19.9,-11
"2022-06-13","11:41:00",3789.22,"1 Jun 13 3790 P STO 20.45 | 1 Jun 13 3790 C STO 19.90 | 1 Jun 13 3500 P BTO 0.10 | 1 Jun 13 3945 C BTO 0.10",4015,3779.15,"2022-06-13","13:40:00",3215,"Profit Target",794.8,1,117591.4,24985,"",2.6,2.6,201.75,322.5,33.29,33.08,-62.71,-48.93,19.93,0
"2022-06-13","09:33:00",3811.57,"1 Jun 13 3810 P STO 26.65 | 1 Jun 13 3810 C STO 29.55 | 1 Jun 13 3450 P BTO 0.15 | 1 Jun 13 4005 C BTO 0.10",5595,3786.59,"2022-06-13","11:40:00",4470,"Profit Target",1119.8,1,116796.6,30405,"",2.6,2.6,224.8,299,32.34,33.36,-62.71,-26.58,20.11,-20.64
"2022-06-10","12:08:00",3917.13,"1 Jun 10 3915 P STO 14.15 | 1 Jun 10 3915 C STO 16.20 | 1 Jun 10 3705 P BTO 0.10 | 1 Jun 10 4055 C BTO 0.10",3015,3913.35,"2022-06-10","14:06:00",2425,"Profit Target",584.8,1,115676.8,17985,"",2.6,2.6,151.75,243.5,28.55,28.33,-43.43,-57.26,19.57,-4.31
"2022-06-10","09:33:00",3947.87,"1 Jun 10 3950 P STO 26.55 | 1 Jun 10 3950 C STO 24.25 | 1 Jun 10 3730 P BTO 0.10 | 1 Jun 10 4115 C BTO 0.15",5055,3918.87,"2022-06-10","12:07:00",4050,"Profit Target",999.8,1,115092,16945,"",2.6,2.6,203.2,203.5,28.05,28.59,-43.43,-26.52,19.88,-9.69
"2022-06-09","12:30:00",4097.22,"1 Jun 9 4095 P STO 10.20 | 1 Jun 9 4095 C STO 12.40 | 1 Jun 9 4005 P BTO 0.10 | 1 Jun 9 4180 C BTO 0.10",2240,4093.33,"2022-06-09","14:02:00",1805,"Profit Target",429.8,1,114092.2,6760,"",2.6,2.6,113,181.5,24.57,24.54,-14.12,-4.43,19.42,-6.47
"2022-06-09","10:25:00",4105.71,"1 Jun 9 4105 P STO 14.25 | 1 Jun 9 4105 C STO 15.05 | 1 Jun 9 3995 P BTO 0.10 | 1 Jun 9 4200 C BTO 0.15",2905,4096.64,"2022-06-09","12:29:00",2345,"Profit Target",554.8,1,113662.4,8095,"",2.6,2.6,117.2,157.33,24.18,24.56,-14.12,4.06,19.28,-11.7
"2022-06-09","09:33:00",4094.63,"1 Jun 9 4095 P STO 20.00 | 1 Jun 9 4095 C STO 17.95 | 1 Jun 9 3945 P BTO 0.10 | 1 Jun 9 4205 C BTO 0.15",3770,4104.93,"2022-06-09","10:24:00",3035,"Profit Target",729.8,1,113107.6,11230,"",2.6,2.6,151.8,203.33,24.83,24.2,-14.12,-7.02,19.5,-2.52
"2022-06-08","12:23:00",4147.21,"1 Jun 8 4145 P STO 10.20 | 1 Jun 8 4145 C STO 12.40 | 1 Jun 8 4065 P BTO 0.10 | 1 Jun 8 4215 C BTO 0.15",2235,4126.44,"2022-06-08","12:40:00",2820,"Stop Loss",-590.2,1,112377.8,5765,"",2.6,2.6,90.4,71.5,23.98,24.39,-13.56,0.09,1.34,-26.17
"2022-06-08","09:33:00",4132.1,"1 Jun 8 4130 P STO 17.15 | 1 Jun 8 4130 C STO 18.10 | 1 Jun 8 3990 P BTO 0.10 | 1 Jun 8 4235 C BTO 0.10",3505,4147.22,"2022-06-08","12:22:00",2665,"Profit Target",834.8,1,112968,10495,"",2.6,2.6,176.25,178.67,24.78,23.98,-13.56,-15.02,23.97,-14.27
"2022-06-07","09:33:00",4088.39,"1 Jun 7 4090 P STO 18.65 | 1 Jun 7 4090 C STO 18.80 | 1 Jun 7 3925 P BTO 0.10 | 1 Jun 7 4190 C BTO 0.15",3720,4132.6,"2022-06-07","10:38:00",4740,"Stop Loss",-1025.2,1,112133.2,12780,"",2.6,2.6,149.8,80,25.83,25.16,-24.96,-8.08,15.19,-27.42
"2022-06-06","11:10:00",4156.69,"1 Jun 6 4155 P STO 11.80 | 1 Jun 6 4155 C STO 12.90 | 1 Jun 6 4040 P BTO 0.15 | 1 Jun 6 4230 C BTO 0.15",2440,4136.29,"2022-06-06","11:18:00",3115,"Stop Loss",-680.2,1,113158.4,9060,"",2.6,2.6,82.33,70.22,25.1,25.6,26.18,21.97,0.2,-27.66
"2022-06-06","09:33:00",4149.9,"1 Jun 6 4150 P STO 16.40 | 1 Jun 6 4150 C STO 16.95 | 1 Jun 6 3990 P BTO 0.10 | 1 Jun 6 4245 C BTO 0.10",3315,4160.99,"2022-06-06","11:09:00",2665,"Profit Target",644.8,1,113838.6,12685,"",2.6,2.6,166.75,134.25,25.05,25.04,26.18,15.18,19.61,-0.75
"2022-06-03","12:40:00",4118.95,"1 Jun 3 4120 P STO 13.45 | 1 Jun 3 4120 C STO 12.25 | 1 Jun 3 4025 P BTO 0.10 | 1 Jun 3 4210 C BTO 0.15",2545,4118.06,"2022-06-03","14:27:00",2060,"Profit Target",479.8,1,113193.8,6955,"",2.6,2.6,102.8,138.33,25.2,24.9,-39.25,-18.62,19.06,-6.68
"2022-06-03","10:33:00",4129.01,"1 Jun 3 4130 P STO 17.15 | 1 Jun 3 4130 C STO 16.65 | 1 Jun 3 3980 P BTO 0.10 | 1 Jun 3 4250 C BTO 0.10",3360,4118.34,"2022-06-03","12:39:00",2720,"Profit Target",634.8,1,112714,11640,"",2.6,2.6,169,182.33,25.03,25.22,-39.25,-8.56,19.05,-18.75
"2022-06-03","09:33:00",4136.82,"1 Jun 3 4135 P STO 19.55 | 1 Jun 3 4135 C STO 22.25 | 1 Jun 3 3965 P BTO 0.10 | 1 Jun 3 4265 C BTO 0.10",4160,4127.99,"2022-06-03","10:32:00",3365,"Profit Target",789.8,1,112079.2,12840,"",2.6,2.6,209,135.6,25.38,25.06,-39.25,-0.75,19.11,-3.12
"2022-06-02","10:33:00",4083.73,"1 Jun 2 4080 P STO 15.05 | 1 Jun 2 4080 C STO 18.05 | 1 Jun 2 3970 P BTO 0.10 | 1 Jun 2 4190 C BTO 0.15",3285,4118.2,"2022-06-02","11:11:00",4380,"Stop Loss",-1100.2,1,111289.4,7715,"",2.6,2.6,132.4,126.14,25.86,24.93,-5.82,-11.68,1.22,-33.33
"2022-06-02","09:33:00",4087.49,"1 Jun 2 4090 P STO 22.15 | 1 Jun 2 4090 C STO 18.70 | 1 Jun 2 3925 P BTO 0.10 | 1 Jun 2 4200 C BTO 0.15",4060,4085.79,"2022-06-02","10:32:00",3260,"Profit Target",794.8,1,112389.6,12440,"",2.6,2.6,163.4,164,26.41,25.8,-5.82,-7.92,19.7,0
"2022-06-01","09:33:00",4162.46,"1 Jun 1 4160 P STO 19.15 | 1 Jun 1 4160 C STO 20.00 | 1 Jun 1 4025 P BTO 0.10 | 1 Jun 1 4275 C BTO 0.10",3895,4117.81,"2022-06-01","10:16:00",4960,"Stop Loss",-1070.2,1,111594.8,9605,"",2.6,2.6,195.75,111.22,25.86,26.34,17.63,12.68,12.2,-27.34
"2022-05-31","12:20:00",4145.33,"1 May 31 4145 P STO 13.45 | 1 May 31 4145 C STO 14.25 | 1 May 31 4040 P BTO 0.10 | 1 May 31 4235 C BTO 0.10",2750,4150.81,"2022-05-31","14:42:00",2115,"Profit Target",629.8,1,112665,7750,"",2.6,2.6,138.5,212.5,26.34,26.37,-7.15,-5.76,23.09,-11.64
"2022-05-31","10:24:00",4127.97,"1 May 31 4130 P STO 19.95 | 1 May 31 4130 C STO 18.20 | 1 May 31 3990 P BTO 0.10 | 1 May 31 4250 C BTO 0.10",3795,4142.22,"2022-05-31","12:19:00",3015,"Profit Target",774.8,1,112035.2,10205,"",2.6,2.6,190.75,302.5,27.39,26.41,-7.15,-23.12,20.55,-3.69
"2022-05-31","09:33:00",4129.17,"1 May 31 4130 P STO 24.15 | 1 May 31 4130 C STO 22.85 | 1 May 31 3960 P BTO 0.10 | 1 May 31 4265 C BTO 0.10",4680,4131.14,"2022-05-31","10:23:00",3785,"Profit Target",889.8,1,111260.4,12320,"",2.6,2.6,235,253.33,27.84,27.38,-7.15,-21.92,19.12,-6.62
"2022-05-27","09:33:00",4094.35,"1 May 27 4095 P STO 17.85 | 1 May 27 4095 C STO 16.65 | 1 May 27 3905 P BTO 0.10 | 1 May 27 4180 C BTO 0.15",3425,4137.16,"2022-05-27","15:04:00",4285,"Stop Loss",-865.2,1,110370.6,15575,"",2.6,2.6,138,286.67,26.77,25.78,19.59,16.92,16.2,-25.11
"2022-05-26","09:33:00",3998.1,"1 May 26 4000 P STO 22.55 | 1 May 26 4000 C STO 20.90 | 1 May 26 3810 P BTO 0.10 | 1 May 26 4120 C BTO 0.10",4325,4049.5,"2022-05-26","11:04:00",5425,"Stop Loss",-1105.2,1,111235.8,14675,"",2.6,2.6,217.25,272.25,28.22,27.35,5.87,13.5,2.54,-25.43
"2022-05-25","12:11:00",3953.21,"1 May 25 3955 P STO 18.25 | 1 May 25 3955 C STO 16.65 | 1 May 25 3805 P BTO 0.10 | 1 May 25 4060 C BTO 0.10",3470,3962.64,"2022-05-25","14:23:00",2760,"Profit Target",704.8,1,112341,11530,"",2.6,2.6,174.5,139,29.51,29.05,-11.89,23.62,20.46,-13.11
"2022-05-25","09:33:00",3935.53,"1 May 25 3935 P STO 24.60 | 1 May 25 3935 C STO 26.15 | 1 May 25 3750 P BTO 0.10 | 1 May 25 4070 C BTO 0.10",5055,3952.65,"2022-05-25","12:10:00",3960,"Profit Target",1089.8,1,111636.2,13445,"",2.6,2.6,253.75,265,29.84,29.5,-11.89,5.94,21.66,-12.96
"2022-05-24","09:33:00",3936.96,"1 May 24 3935 P STO 20.45 | 1 May 24 3935 C STO 22.20 | 1 May 24 3760 P BTO 0.10 | 1 May 24 4075 C BTO 0.10",4245,3888.58,"2022-05-24","10:15:00",5545,"Stop Loss",-1305.2,1,110546.4,13255,"",2.6,2.6,213.25,185.83,29.14,30.43,-30.81,-5.98,5.65,-30.62
